5.23	5.11
	
3.93	2.61
4.31	3.33
3.32	1.5
3.8	2.37
5.21	5.05
	
3.93	2.58
4.29	3.27
3.85	2.44
3.05	0.98
3.33	1.48
5.2	5.03
	
4.31	3.31
3.06	0.99
3.91	2.56
3.89	2.52
3.32	1.47
5.21	5.05
	
4.32	3.33
3.92	2.59
3.31	1.47
5.22	5.06
	
4.33	3.37
3.93	2.62
3.3	1.48
5.21	5.06
	
3.97	2.69
3.3	1.46
5.22	5.08
	
3.98	2.7
3.29	1.46
5.22	5.07
	
3.29	1.46
4	2.74
5.2	5.04
	
3.99	2.75
3.28	1.45
5.2	5.03
	
5.21	5.04
4.04	2.82
5.21	5.04
	
3.24	1.47
4.28	3.33
4.35	3.47
	
5.19	5.04
3.24	1.48
5.18	5.03
	
3.22	1.51
4.4	3.6
5.2	5.09
	
3.16	1.56
4.42	3.74
5.22	5.16
	
3.15	1.57
4.47	3.83
5.21	5.15
	
4.67	4.1
3.15	1.53
	
4.76	4.32
3.11	1.56
	
5.01	4.76
3.11	1.54
	
5.19	5.1
	
3.23	1.45
	
3.24	1.44
	
3.12	1.4
3.19	1.51
	
4.26	0.55
	
4.25	0.56
	
5.29	4.18
4.23	0.58
5.28	4.13
	
4.21	0.6
	
4.17	0.64
	
3.28	1.49
	
5.26	5.11
3.32	1.47
	
5.25	5.1
3.32	1.48
	
3.34	1.46
5.26	5.1
	
5.28	5.13
3.34	1.47
	
3.8	1.04
	
3.88	1.54
5.25	4.77
	
3.88	1.15
4.01	1.42
	
3.74	0.85
3.88	1.16
4	1.41
	
3.76	0.84
3.9	1.14
	
3.8	0.8
	
3.93	1.1
3.79	0.81
	
3.95	1.09
	
3.81	0.79
3.95	1.09
	
4.02	1.03
	
5.27	4.13
	
5.25	3.84
4.41	0.99
5.27	3.97
	
5.86	6.28
	
5.87	6.28
	
5.86	6.28
5.88	6.28
	
5.93	6.22
	
5.81	6.3
	
5.84	6.29
	
5.9	6.27
5.88	6.26
5.9	6.27
	
5.88	6.26
	
5.91	6.24
5.92	6.23
	
5.97	6.25
5.94	6.21
	
5.95	6.21
5.98	6.25
	
6.51	6.09
6.44	5.85
6.03	6.23
6	6.17
	
6.02	6.24
5.99	6.18
6.02	6.26
6.48	6.1
6.41	5.88
6.5	6.17
6.14	5.03
6.48	6.1
	
6.18	5.06
6.42	5.86
6.52	6.17
	
6.43	5.86
	
6.42	5.86
6.52	6.17
6.5	6.11
6.18	5.08
	
5.14	6.48
	
6.53	6.11
6.45	5.84
6.55	6.17
6.45	5.84
6.2	5.03
	
5.16	6.47
	
5.16	6.47
5.17	6.46
	
6.63	6.14
6.61	6.09
6.63	6.15
6.57	5.94
6.52	5.79
6.51	5.79
5.19	6.41
6.66	6.13
6.64	6.08
6.66	6.14
6.59	5.93
6.54	5.77
6.66	6.13
6.65	6.08
6.66	6.14
6.6	5.93
6.54	5.77
	
5.19	6.41
	
6.67	6.13
6.55	5.76
6.56	5.76
5.2	6.41
	
6.59	5.74
6.71	6.12
6.74	6.2
6.58	5.74
	
5.19	6.41
6.72	6.12
6.59	5.74
6.33	4.95
	
6.74	6.12
6.6	5.73
6.77	6.21
6.36	5.01
	
5.89	6.28
5.15	6.41
6.78	6.13
6.64	5.7
6.81	6.22
6.39	4.97
	
6.65	5.69
6.81	6.14
6.83	6.22
	
5.91	6.28
5.17	6.4
6.8	6.14
6.64	5.7
6.83	6.23
	
6.65	5.69
6.81	6.15
6.84	6.23
	
6.67	5.68
6.84	6.15
6.87	6.23
	
6.66	5.68
6.83	6.16
6.86	6.24
	
6.63	5.7
6.8	6.16
	
6.62	5.71
	
6.98	5.44
	
5.97	6.28
5.17	6.35
	
5.95	6.28
7.2	6.19
6.63	4.73
6.92	5.48
5.17	6.34
	
5.95	6.28
7.21	6.18
6.63	4.73
7.22	6.2
5.17	6.34
	
6.94	5.47
	
6.94	5.47
7.04	5.71
7.25	6.22
7.04	5.71
	
5.17	6.33
5.18	6.26
7.24	6.21
7.3	6.35
6.94	5.47
7.24	6.22
2.74	6.47
2.85	6.17
5.19	6.33
	
6.99	5.44
7.09	5.68
	
7.11	5.68
7.39	6.36
7.01	5.43
7.11	5.68
7.4	6.36
7.01	5.43
7.11	5.68
7.4	6.36
7.01	5.43
7.11	5.68
	
3.29	6.41
3.36	6.18
5.11	6.32
5.12	6.26
7.39	6.22
7.46	6.37
6.79	4.79
7.04	5.4
7.39	6.22
7.46	6.37
6.79	4.79
7.05	5.4
7.04	5.4
	
5.09	6.32
7.42	6.23
7.49	6.38
6.8	4.79
7.17	5.65
7.06	5.39
7.43	6.24
3.48	6.39
3.55	6.17
	
5.08	6.25
3.65	6.18
	
7.21	5.63
	
7.19	5.64
6.83	4.81
7.47	6.27
7.21	5.63
6.85	4.79
7.21	5.63
6.85	4.79
	
7.07	5.38
7.46	6.28
7.09	5.36
7.5	6.28
7.1	5.36
7.5	6.28
	
4.46	6.21
	
7.21	5.63
	
7.24	5.61
	
7.26	5.61
7.28	5.59
7.29	5.59
	
7.14	5.33
7.61	6.39
6.95	4.92
	
6.97	4.94
	
7.28	5.6
	
7.15	5.33
	
6.33	6.05
6.26	5.85
6.3	5.95
	
7.3	5.58
7.05	5.03
7.18	5.31
	
7.18	5.3
7.31	5.58
6.56	5.76
6.61	5.92
	
7.01	5.42
7.12	5.67
6.99	5.44
7.09	5.68
6.99	5.44
7.09	5.68
	
5.91	6.26
	
5.17	6.47
5.16	6.47
	
5.18	6.35
	
5.16	6.35
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
